degree_id,is_special,name,path,degree_achievement_id,category_id,is_premium,locale_jpn,locale_eng,locale_kor,locale_chs,locale_cht,locale_fre,locale_ita,locale_ger,locale_spa
410370,1,DEG_ETA_タイムスリップローテーション杯_優勝,degree_410370,,4300,0,1,1,1,1,1,1,1,1,1
410371,1,DEG_ETA_タイムスリップローテーション杯_Vol.2_優勝,degree_410371,,4300,0,1,1,1,1,1,1,1,1,1
410376,1,DEG_ETA_2Pick杯_優勝,degree_410376,,4300,0,1,1,1,1,1,1,1,1,1
410377,1,DEG_ETA_2Pick杯_Vol.2_優勝,degree_410377,,4300,0,1,1,1,1,1,1,1,1,1
410380,1,DEG_DOV_タイムスリップローテーション杯_優勝,degree_410380,,4300,0,1,1,1,1,1,1,1,1,1
410381,1,DEG_DOV_タイムスリップローテーション杯_Vol.2_優勝,degree_410381,,4300,0,1,1,1,1,1,1,1,1,1
410386,1,DEG_DOV_2Pick杯_優勝,degree_410386,,4300,0,1,1,1,1,1,1,1,1,1
410387,1,DEG_DOV_2Pick杯_Vol.2_優勝,degree_410387,,4300,0,1,1,1,1,1,1,1,1,1
410390,1,DEG_RSC_タイムスリップローテーション杯_優勝,degree_410390,,4300,0,1,1,1,1,1,1,1,1,1
410391,1,DEG_RSC_タイムスリップローテーション杯_Vol.2_優勝,degree_410391,,4300,0,1,1,1,1,1,1,1,1,1
410396,1,DEG_RSC_2Pick杯_優勝,degree_410396,,4300,0,1,1,1,1,1,1,1,1,1
410397,1,DEG_RSC_2Pick杯_Vol.2_優勝,degree_410397,,4300,0,1,1,1,1,1,1,1,1,1
410400,1,DEG_DOC_タイムスリップローテーション杯_優勝,degree_410400,,4300,0,1,1,1,1,1,1,1,1,1
410401,1,DEG_DOC_タイムスリップローテーション杯_Vol.2_優勝,degree_410401,,4300,0,1,1,1,1,1,1,1,1,1
410406,1,DEG_DOC_2Pick杯_優勝,degree_410406,,4300,0,1,1,1,1,1,1,1,1,1
410407,1,DEG_DOC_2Pick杯_Vol.2_優勝,degree_410407,,4300,0,1,1,1,1,1,1,1,1,1
410410,1,DEG_OOS_タイムスリップローテーション杯_優勝,degree_410410,,4300,0,1,1,1,1,1,1,1,1,1
410411,1,DEG_OOS_タイムスリップローテーション杯_Vol.2_優勝,degree_410411,,4300,0,1,1,1,1,1,1,1,1,1
410416,1,DEG_OOS_2Pick杯_優勝,degree_410416,,4300,0,1,1,1,1,1,1,1,1,1
410417,1,DEG_OOS_2Pick杯_Vol.2_優勝,degree_410417,,4300,0,1,1,1,1,1,1,1,1,1
410420,1,DEG_EOP_タイムスリップローテーション杯_優勝,degree_410420,,4300,0,1,1,1,1,1,1,1,1,1
410421,1,DEG_EOP_タイムスリップローテーション杯_Vol.2_優勝,degree_410421,,4300,0,1,1,1,1,1,1,1,1,1
410426,1,DEG_EOP_2Pick杯_優勝,degree_410426,,4300,0,1,1,1,1,1,1,1,1,1
410427,1,DEG_EOP_2Pick杯_Vol.2_優勝,degree_410427,,4300,0,1,1,1,1,1,1,1,1,1
410430,1,DEG_RGW_タイムスリップローテーション杯_優勝,degree_410430,,4300,0,1,1,1,1,1,1,1,1,1
410431,1,DEG_RGW_タイムスリップローテーション杯_Vol.2_優勝,degree_410431,,4300,0,1,1,1,1,1,1,1,1,1
410436,1,DEG_RGW_2Pick杯_優勝,degree_410436,,4300,0,1,1,1,1,1,1,1,1,1
410437,1,DEG_RGW_2Pick杯_Vol.2_優勝,degree_410437,,4300,0,1,1,1,1,1,1,1,1,1
410440,1,DEG_CDB_タイムスリップローテーション杯_優勝,degree_410440,,4300,0,1,1,1,1,1,1,1,1,1
410441,1,DEG_CDB_タイムスリップローテーション杯_Vol.2_優勝,degree_410441,,4300,0,1,1,1,1,1,1,1,1,1
410446,1,DEG_CDB_2Pick杯_優勝,degree_410446,,4300,0,1,1,1,1,1,1,1,1,1
410447,1,DEG_CDB_2Pick杯_Vol.2_優勝,degree_410447,,4300,0,1,1,1,1,1,1,1,1,1
410450,1,DEG_EAA_タイムスリップローテーション杯_優勝,degree_410450,,4300,0,1,1,1,1,1,1,1,1,1
410451,1,DEG_EAA_タイムスリップローテーション杯_Vol.2_優勝,degree_410451,,4300,0,1,1,1,1,1,1,1,1,1
410456,1,DEG_EAA_2Pick杯_優勝,degree_410456,,4300,0,1,1,1,1,1,1,1,1,1
410457,1,DEG_EAA_2Pick杯_Vol.2_優勝,degree_410457,,4300,0,1,1,1,1,1,1,1,1,1
410460,1,DEG_AOA_タイムスリップローテーション杯_優勝,degree_410460,,4300,0,1,1,1,1,1,1,1,1,1
410461,1,DEG_AOA_タイムスリップローテーション杯_Vol.2_優勝,degree_410461,,4300,0,1,1,1,1,1,1,1,1,1
410466,1,DEG_AOA_2Pick杯_優勝,degree_410466,,4300,0,1,1,1,1,1,1,1,1,1
410467,1,DEG_AOA_2Pick杯_Vol.2_優勝,degree_410467,,4300,0,1,1,1,1,1,1,1,1,1
410470,1,DEG_HOR_タイムスリップローテーション杯_優勝,degree_410470,,4300,0,1,1,1,1,1,1,1,1,1
410471,1,DEG_HOR_タイムスリップローテーション杯_Vol.2_優勝,degree_410471,,4300,0,1,1,1,1,1,1,1,1,1
410476,1,DEG_HOR_2Pick杯_優勝,degree_410476,,4300,0,1,1,1,1,1,1,1,1,1
410477,1,DEG_HOR_2Pick杯_Vol.2_優勝,degree_410477,,4300,0,1,1,1,1,1,1,1,1,1
410480,1,DEG_ORS_タイムスリップローテーション杯_優勝,degree_410480,,4300,0,1,1,1,1,1,1,1,1,1
410481,1,DEG_ORS_タイムスリップローテーション杯_Vol.2_優勝,degree_410481,,4300,0,1,1,1,1,1,1,1,1,1
410486,1,DEG_ORS_2Pick杯_優勝,degree_410486,,4300,0,1,1,1,1,1,1,1,1,1
410487,1,DEG_ORS_2Pick杯_Vol.2_優勝,degree_410487,,4300,0,1,1,1,1,1,1,1,1,1
410490,1,DEG_RSL_タイムスリップローテーション杯_優勝,degree_410490,,4300,0,1,1,1,1,1,1,1,1,1
410491,1,DEG_RSL_タイムスリップローテーション杯_Vol.2_優勝,degree_410491,,4300,0,1,1,1,1,1,1,1,1,1
410496,1,DEG_RSL_2Pick杯_優勝,degree_410496,,4300,0,1,1,1,1,1,1,1,1,1
410497,1,DEG_RSL_2Pick杯_Vol.2_優勝,degree_410497,,4300,0,1,1,1,1,1,1,1,1,1
410500,1,DEG_HOS_タイムスリップローテーション杯_優勝,degree_410500,,4300,0,1,1,1,1,1,1,1,1,1
410501,1,DEG_HOS_タイムスリップローテーション杯_Vol.2_優勝,degree_410501,,4300,0,1,1,1,1,1,1,1,1,1
410506,1,DEG_HOS_2Pick杯_優勝,degree_410506,,4300,0,1,1,1,1,1,1,1,1,1
410507,1,DEG_HOS_2Pick杯_Vol.2_優勝,degree_410507,,4300,0,1,1,1,1,1,1,1,1,1
410418,1,DEG_OOS_クロスオーバー杯_Vol.2_優勝,degree_410418,,4300,0,1,1,1,1,1,1,1,1,1
410448,1,DEG_CDB_クロスオーバー杯_優勝,degree_410448,,4300,0,1,1,1,1,1,1,1,1,1
410488,1,DEG_ORS_クロスオーバー杯_優勝,degree_410488,,4300,0,1,1,1,1,1,1,1,1,1
420002,1,DEG_Fate_[HF]_Cup_優勝,degree_420002,,4300,0,1,1,1,1,1,1,1,1,1
420003,1,DEG_Legacy_Decks_Cup_CHAMPION,degree_420003,,4300,0,1,1,1,1,1,1,1,1,1
420004,1,DEG_Princess_Cup_CHAMPION,degree_420004,,4300,0,1,1,1,1,1,1,1,1,1
420005,1,DEG_3rd_Anniversary_Cup_優勝,degree_420005,,4300,0,1,1,1,1,1,1,1,1,1
420006,1,DEG_ルグニカ王国杯_優勝,degree_420006,,4300,0,1,1,1,1,1,1,1,1,1
420007,1,DEG_Aqours_Cup_優勝,degree_420007,,4300,0,1,1,1,1,1,1,1,1,1
420008,1,DEG_Gems_of_Fortune_Cup_CHAMPION,degree_420008,,4300,0,1,1,1,1,1,1,1,1,1
420009,1,DEG_Winter_Cup_2019_CHAMPION,degree_420009,,4300,0,1,1,1,1,1,1,1,1,1
420010,1,DEG_Princess_Cup_Vol.2_CHAMPION,degree_420010,,4300,0,1,1,1,1,1,1,1,1,1
420011,1,DEG_プリンセスナイト,degree_420011,,4300,0,1,1,1,1,1,1,1,1,1
420012,1,DEG_Gems_of_Fortune_Cup_Vol.2_CHAMPION,degree_420012,,4300,0,1,1,1,1,1,1,1,1,1
420013,1,DEG_CINDERELLA_GIRLS_Cup_CHAMPION,degree_420013,,4300,0,1,1,1,1,1,1,1,1,1
420014,1,DEG_4th_Anniversary_Cup_優勝,degree_420014,,4300,0,1,1,1,1,1,1,1,1,1
420015,1,DEG_Rebellion_Cup_CHAMPION,degree_420015,,4300,0,1,1,1,1,1,1,1,1,1
420016,1,DEG_Gems_of_Fortune_Cup_Vol.3_CHAMPION,degree_420016,,4300,0,1,1,1,1,1,1,1,1,1
420017,1,DEG_Winter_Cup_2020_CHAMPION,degree_420017,,4300,0,1,1,1,1,1,1,1,1,1
420018,1,DEG_星の古戦場杯_CHAMPION,degree_420018,,4300,0,1,1,1,1,1,1,1,1,1
420019,1,DEG_Strategy_Pick_Cup_CHAMPION,degree_420019,,4300,0,1,1,1,1,1,1,1,1,1
420020,1,DEG_CINDERELLA_GIRLS_Cup_Vol.2_CHAMPION,degree_420020,,4300,0,1,1,1,1,1,1,1,1,1
420021,1,DEG_5th_Anniversary_Cup_優勝,degree_420021,,4300,0,1,1,1,1,1,1,1,1,1
420022,1,DEG_Strategy_Pick_Cup_Vol.2_CHAMPION,degree_420022,,4300,0,1,1,1,1,1,1,1,1,1
420023,1,DEG_Champions_Battle_Cup_CHAMPION,degree_420023,,4300,0,1,1,1,1,1,1,1,1,1
420024,1,DEG_Winter_Cup_2021_CHAMPION,degree_420024,,4300,0,1,1,1,1,1,1,1,1,1
420025,1,DEG_Shaman_Fight_Cup_CHAMPION,degree_420025,,4300,0,1,1,1,1,1,1,1,1,1
420026,1,DEG_チャンピオンズミーティング優勝,degree_420026,,4300,0,1,1,1,1,1,1,1,1,1
420027,1,DEG_6th_Anniversary_Cup_優勝,degree_420027,,4300,0,1,1,1,1,1,1,1,1,1
420028,1,DEG_Strategy_Pick_Cup_Vol.3_CHAMPION,degree_420028,,4300,0,1,1,1,1,1,1,1,1,1
420029,1,DEG_シャドバカレッジ杯_優勝,degree_420029,,4300,0,1,1,1,1,1,1,1,1,1
420030,1,DEG_Winter_Cup_2022_CHAMPION,degree_420030,,4300,0,1,1,1,1,1,1,1,1,1
420031,1,DEG_マイローテーション杯_CHAMPION,degree_420031,,4300,0,1,1,1,1,1,1,1,1,1
420032,1,DEG_VIRTUAL_SINGER_Cup_CHAMPION,degree_420032,,4300,0,1,1,1,1,1,1,1,1,1
420033,1,DEG_7th_Anniversary_Cup_優勝,degree_420033,,4300,0,1,1,1,1,1,1,1,1,1
420034,1,DEG_Strategy_Pick_Cup_Vol.4_CHAMPION,degree_420034,,4300,0,1,1,1,1,1,1,1,1,1
420035,1,DEG_SPY×FAMILY_Cup_CHAMPION,degree_420035,,4300,0,1,1,1,1,1,1,1,1,1
420036,1,DEG_Winter_Cup_2023_CHAMPION,degree_420036,,4300,0,1,1,1,1,1,1,1,1,1
420037,1,DEG_Gems_of_Fortune_Cup_Vol.4_CHAMPION,degree_420037,,4300,0,1,1,1,1,1,1,1,1,1
420038,1,DEG_Strategy_Pick_Cup_Vol.5_CHAMPION,degree_420038,,4300,0,1,1,1,1,1,1,1,1,1
420039,1,DEG_ヒーローズバトル杯_CHAMPION,degree_420039,,4300,0,1,1,1,1,1,1,1,1,1
420040,1,DEG_8th_Anniversary_Cup_優勝,degree_420040,,4300,0,1,1,1,1,1,1,1,1,1
420201,1,DEG_Strategy_Pick_Cup_Vol.6_CHAMPION,degree_420201,,4300,0,1,1,1,1,1,1,1,1,1
420101,1,DEG_All_Star_2Pick_Cup_CHAMPION,degree_420101,,4300,0,1,1,1,1,1,1,1,1,1
420401,1,DEG_ヒーローズバトル杯_Vol.2_CHAMPION,degree_420401,,4300,0,1,1,1,1,1,1,1,1,1
420102,1,DEG_All_Star_2Pick_Cup_Vol.2_CHAMPION,degree_420102,,4300,0,1,1,1,1,1,1,1,1,1
420202,1,DEG_Strategy_Pick_Cup_Vol.7_CHAMPION,degree_420202,,4300,0,1,1,1,1,1,1,1,1,1
420301,1,DEG_Gems_of_Fortune_Cup_Vol.5_CHAMPION,degree_420301,,4300,0,1,1,1,1,1,1,1,1,1
420103,1,DEG_All_Star_2Pick_Cup_Vol.3_CHAMPION,degree_420103,,4300,0,1,1,1,1,1,1,1,1,1
420203,1,DEG_Strategy_Pick_Cup_Vol.8_CHAMPION,degree_420203,,4300,0,1,1,1,1,1,1,1,1,1
420104,1,DEG_All_Star_2Pick_Cup_Vol.4_CHAMPION,degree_420104,,4300,0,1,1,1,1,1,1,1,1,1
420204,1,DEG_Strategy_Pick_Cup_Vol.9_CHAMPION,degree_420204,,4300,0,1,1,1,1,1,1,1,1,1
420105,1,DEG_All_Star_2Pick_Cup_Vol.5_CHAMPION,degree_420105,,4300,0,1,1,1,1,1,1,1,1,1
420205,1,DEG_Strategy_Pick_Cup_Vol.10_CHAMPION,degree_420205,,4300,0,1,1,1,1,1,1,1,1,1
420106,1,DEG_All_Star_2Pick_Cup_Vol.6_CHAMPION,degree_420106,,4300,0,1,1,1,1,1,1,1,1,1
420206,1,DEG_Strategy_Pick_Cup_Vol.11_CHAMPION,degree_420206,,4300,0,1,1,1,1,1,1,1,1,1
420107,1,DEG_All_Star_2Pick_Cup_Vol.7_CHAMPION,degree_420107,,4300,0,1,1,1,1,1,1,1,1,1
420207,1,DEG_Strategy_Pick_Cup_Vol.12_CHAMPION,degree_420207,,4300,0,1,1,1,1,1,1,1,1,1
420108,1,DEG_All_Star_2Pick_Cup_Vol.8_CHAMPION,degree_420108,,4300,0,1,1,1,1,1,1,1,1,1
420109,1,DEG_All_Star_2Pick_Cup_Vol.9_CHAMPION,degree_420109,,4300,0,1,1,1,1,1,1,1,1,1
420110,1,DEG_All_Star_2Pick_Cup_Vol.10_CHAMPION,degree_420110,,4300,0,1,1,1,1,1,1,1,1,1
420111,1,DEG_All_Star_2Pick_Cup_Vol.11_CHAMPION,degree_420111,,4300,0,1,1,1,1,1,1,1,1,1
420112,1,DEG_All_Star_2Pick_Cup_Vol.12_CHAMPION,degree_420112,,4300,0,1,1,1,1,1,1,1,1,1
420302,1,DEG_Gems_of_Fortune_Cup_Vol.6_CHAMPION,degree_420302,,4300,0,1,1,1,1,1,1,1,1,1
420303,1,DEG_Gems_of_Fortune_Cup_Vol.7_CHAMPION,degree_420303,,4300,0,1,1,1,1,1,1,1,1,1
420304,1,DEG_Gems_of_Fortune_Cup_Vol.8_CHAMPION,degree_420304,,4300,0,1,1,1,1,1,1,1,1,1
420208,1,DEG_Strategy_Pick_Cup_Vol.13_CHAMPION,degree_420208,,4300,0,1,1,1,1,1,1,1,1,1
420209,1,DEG_Strategy_Pick_Cup_Vol.14_CHAMPION,degree_420209,,4300,0,1,1,1,1,1,1,1,1,1
420210,1,DEG_Strategy_Pick_Cup_Vol.15_CHAMPION,degree_420210,,4300,0,1,1,1,1,1,1,1,1,1
420211,1,DEG_Strategy_Pick_Cup_Vol.16_CHAMPION,degree_420211,,4300,0,1,1,1,1,1,1,1,1,1
420212,1,DEG_Strategy_Pick_Cup_Vol.17_CHAMPION,degree_420212,,4300,0,1,1,1,1,1,1,1,1,1
420402,1,DEG_ヒーローズバトル杯_Vol.3_CHAMPION,degree_420402,,4300,0,1,1,1,1,1,1,1,1,1
420403,1,DEG_ヒーローズバトル杯_Vol.4_CHAMPION,degree_420403,,4300,0,1,1,1,1,1,1,1,1,1
420404,1,DEG_ヒーローズバトル杯_Vol.5_CHAMPION,degree_420404,,4300,0,1,1,1,1,1,1,1,1,1
430001,1,DEG_ぴにゃこら太MASTER,degree_430001,,4300,0,1,1,1,1,1,1,1,1,1
430002,1,DEG_黒の騎士団,degree_430002,,4300,0,1,1,1,1,1,1,1,1,1
430003,1,DEG_十天衆を総べし者,degree_430003,,4300,0,1,1,1,1,1,1,1,1,1
430004,1,DEG_しっかり者アシスタント,degree_430004,,4300,0,1,1,1,1,1,1,1,1,1
430005,1,DEG_絶対なるシャドバ,degree_430005,,4300,0,1,1,1,1,1,1,1,1,1
430006,1,DEG_シャーマンファイト参加者,degree_430006,,4300,0,1,1,1,1,1,1,1,1,1
430007,1,DEG_未来王に挑みし者,degree_430007,,4300,0,1,1,1,1,1,1,1,1,1
430008,1,DEG_頼れるトレーナー,degree_430008,,4300,0,1,1,1,1,1,1,1,1,1
430009,1,DEG_ちいかわクエスト,degree_430009,,4300,0,1,1,1,1,1,1,1,1,1
430010,1,DEG_国数英理社シャ,degree_430010,,4300,0,1,1,1,1,1,1,1,1,1
430011,1,DEG_セブンスフレイム,degree_430011,,4300,0,1,1,1,1,1,1,1,1,1
430012,1,DEG_ライブ参戦者,degree_430012,,4300,0,1,1,1,1,1,1,1,1,1
430013,1,DEG_君に届けたい音,degree_430013,,4300,0,1,1,1,1,1,1,1,1,1
430014,1,DEG_世界に響く音色,degree_430014,,4300,0,1,1,1,1,1,1,1,1,1
430015,1,DEG_みんななかよく,degree_430015,,4300,0,1,1,1,1,1,1,1,1,1
430016,1,DEG_イーデン校生徒,degree_430016,,4300,0,1,1,1,1,1,1,1,1,1
430017,1,DEG_オペレーション達成,degree_430017,,4300,0,1,1,1,1,1,1,1,1,1
430018,1,DEG_びんわんえーじぇんと,degree_430018,,4300,0,1,1,1,1,1,1,1,1,1
430019,1,DEG_ふわふわほーちゃん,degree_430019,,4300,0,1,1,1,1,1,1,1,1,1
440001,1,DEG_OOS_Gauntlet：Rotation,degree_440001,,4300,0,1,1,1,1,1,1,1,1,1
440002,1,DEG_EOP_Gauntlet：Rotation,degree_440002,,4300,0,1,1,1,1,1,1,1,1,1
440003,1,DEG_RGW_Gauntlet：Rotation,degree_440003,,4300,0,1,1,1,1,1,1,1,1,1
440004,1,DEG_CDB_Gauntlet：Rotation,degree_440004,,4300,0,1,1,1,1,1,1,1,1,1
440005,1,DEG_EAA_Gauntlet：Rotation,degree_440005,,4300,0,1,1,1,1,1,1,1,1,1
440006,1,DEG_AOA_Gauntlet：Rotation,degree_440006,,4300,0,1,1,1,1,1,1,1,1,1
440007,1,DEG_HOR_Gauntlet：Rotation,degree_440007,,4300,0,1,1,1,1,1,1,1,1,1
440009,1,DEG_ORS_Gauntlet：Rotation,degree_440009,,4300,0,1,1,1,1,1,1,1,1,1
440008,1,DEG_ORS_Gauntlet：2Pick,degree_440008,,4300,0,1,1,1,1,1,1,1,1,1
440011,1,DEG_RSL_Gauntlet：Rotation,degree_440011,,4300,0,1,1,1,1,1,1,1,1,1
440010,1,DEG_RSL_Gauntlet：2Pick,degree_440010,,4300,0,1,1,1,1,1,1,1,1,1
440013,1,DEG_HOS_Gauntlet：Rotation,degree_440013,,4300,0,1,1,1,1,1,1,1,1,1
440012,1,DEG_HOS_Gauntlet：2Pick,degree_440012,,4300,0,1,1,1,1,1,1,1,1,1
500001,1,DEG_JCG OPEN 優勝,degree_500001,,4400,0,1,1,1,1,1,1,1,1,1
500002,1,DEG_RAGE_vol.3_優勝,degree_500002,,4400,0,1,1,1,1,1,1,1,1,1
500003,1,DEG_RAGE_vol.3_準優勝,degree_500003,,4400,0,1,1,1,1,1,1,1,1,1
500004,1,DEG_RAGE_vol.3_3位,degree_500004,,4400,0,1,1,1,1,1,1,1,1,1
500005,1,DEG_JCG_OPEN_優勝_2nd_season,degree_500005,,4400,0,1,1,1,1,1,1,1,1,1
500006,1,DEG_Famitsu_cup_優勝,degree_500006,,4400,0,1,1,1,1,1,1,1,1,1
500007,1,DEG_Famitsu_cup_準優勝,degree_500007,,4400,0,1,1,1,1,1,1,1,1,1
500008,1,DEG_Famitsu_cup_3位,degree_500008,,4400,0,1,1,1,1,1,1,1,1,1
500009,1,DEG_RAGE_vol.4_優勝,degree_500009,,4400,0,1,1,1,1,1,1,1,1,1
500010,1,DEG_RAGE_vol.4_準優勝,degree_500010,,4400,0,1,1,1,1,1,1,1,1,1
500011,1,DEG_RAGE_vol.4_3位,degree_500011,,4400,0,1,1,1,1,1,1,1,1,1
500012,1,DEG_NGE_Grand_Champion,degree_500012,,4400,0,1,1,1,1,1,1,1,1,1
500013,1,DEG_NGE_Season_1_MVP,degree_500013,,4400,0,1,1,1,1,1,1,1,1,1
500014,1,DEG_NGE_Weekly_Champion,degree_500014,,4400,0,1,1,1,1,1,1,1,1,1
500015,1,DEG_JCG_3rd_season_優勝,degree_500015,,4400,0,1,1,1,1,1,1,1,1,1
500016,1,DEG_全国高校生選手権2017_優勝,degree_500016,,4400,0,1,1,1,1,1,1,1,1,1
500017,1,DEG_全国高校生選手権2017_準優勝,degree_500017,,4400,0,1,1,1,1,1,1,1,1,1
500018,1,DEG_RAGE_vol.5_優勝,degree_500018,,4400,0,1,1,1,1,1,1,1,1,1
500019,1,DEG_RAGE_vol.5_準優勝,degree_500019,,4400,0,1,1,1,1,1,1,1,1,1
500020,1,DEG_RAGE_vol.5_3位,degree_500020,,4400,0,1,1,1,1,1,1,1,1,1
500021,1,DEG_NGE_Season_2_NA_Grand_Champion,degree_500021,,4400,0,1,1,1,1,1,1,1,1,1
500022,1,DEG_NGE_Season_2_NA_TOP12,degree_500022,,4400,0,1,1,1,1,1,1,1,1,1
500023,1,DEG_NGE_Season_2_EU_Grand_Champion,degree_500023,,4400,0,1,1,1,1,1,1,1,1,1
500024,1,DEG_NGE_Season_2_EU_TOP12,degree_500024,,4400,0,1,1,1,1,1,1,1,1,1
500025,1,DEG_RAGE_vol.6_優勝,degree_500025,,4400,0,1,1,1,1,1,1,1,1,1
500026,1,DEG_RAGE_vol.6_準優勝,degree_500026,,4400,0,1,1,1,1,1,1,1,1,1
500027,1,DEG_RAGE_vol.6_3位,degree_500027,,4400,0,1,1,1,1,1,1,1,1,1
500028,1,DEG_自遊空間最強タッグ決定戦Vol.1_優勝,degree_500028,,4400,0,1,1,1,1,1,1,1,1,1
500029,1,DEG_NGE_Season_3_NA_Grand_Champion,degree_500029,,4400,0,1,1,1,1,1,1,1,1,1
500030,1,DEG_NGE_Season_3_NA_TOP12,degree_500030,,4400,0,1,1,1,1,1,1,1,1,1
500031,1,DEG_NGE_Season_3_EU_Grand_Champion,degree_500031,,4400,0,1,1,1,1,1,1,1,1,1
500032,1,DEG_NGE_Season_3_EU_TOP12,degree_500032,,4400,0,1,1,1,1,1,1,1,1,1
500036,1,DEG_RAGE_World_Grand_Prix_優勝,degree_500036,,4400,0,1,1,1,1,1,1,1,1,1
500037,1,DEG_RAGE_World_Grand_Prix_準優勝,degree_500037,,4400,0,1,1,1,1,1,1,1,1,1
500038,1,DEG_RAGE_World_Grand_Prix_3位,degree_500038,,4400,0,1,1,1,1,1,1,1,1,1
500039,1,DEG_Premier_Cup_2018_Tokyo_優勝,degree_500039,,4400,0,1,1,1,1,1,1,1,1,1
500040,1,DEG_Premier_Cup_2018_Tokyo_準優勝,degree_500040,,4400,0,1,1,1,1,1,1,1,1,1
500041,1,DEG_Premier_Cup_2018_Tokyo_3位,degree_500041,,4400,0,1,1,1,1,1,1,1,1,1
500042,1,DEG_RAGE_2018_Spring_優勝,degree_500042,,4400,0,1,1,1,1,1,1,1,1,1
500043,1,DEG_RAGE_2018_Spring_準優勝,degree_500043,,4400,0,1,1,1,1,1,1,1,1,1
500044,1,DEG_RAGE_2018_Spring_3位,degree_500044,,4400,0,1,1,1,1,1,1,1,1,1
500045,1,DEG_JCG_4th_season_優勝,degree_500045,,4400,0,1,1,1,1,1,1,1,1,1
500046,1,DEG_NGE_CGS_EU_Weekly_champion,degree_500046,,4400,0,1,1,1,1,1,1,1,1,1
500047,1,DEG_NGE_CGS_NA_Weekly_champion,degree_500047,,4400,0,1,1,1,1,1,1,1,1,1
500048,1,DEG_NGE_CGS_SEAO_Weekly_champion,degree_500048,,4400,0,1,1,1,1,1,1,1,1,1
500049,1,DEG_NGE_CGS_EU_SEASON_MVP,degree_500049,,4400,0,1,1,1,1,1,1,1,1,1
500050,1,DEG_NGE_CGS_NA_SEASON_MVP,degree_500050,,4400,0,1,1,1,1,1,1,1,1,1
500051,1,DEG_NGE_CGS_SEAO_SEASON_MVP,degree_500051,,4400,0,1,1,1,1,1,1,1,1,1
500052,1,DEG_NGE_CGS_EU_GRAND_CHAMPION,degree_500052,,4400,0,1,1,1,1,1,1,1,1,1
500053,1,DEG_NGE_CGS_NA_GRAND_CHAMPION,degree_500053,,4400,0,1,1,1,1,1,1,1,1,1
500054,1,DEG_NGE_CGS_SEAO_GRAND_CHAMPION,degree_500054,,4400,0,1,1,1,1,1,1,1,1,1
500055,1,DEG_NGE_DBN_EURO_Weekly_champion,degree_500055,,4400,0,1,1,1,1,1,1,1,1,1
500056,1,DEG_NGE_DBN_PAM_Weekly_champion,degree_500056,,4400,0,1,1,1,1,1,1,1,1,1
500057,1,DEG_NGE_DBN_SEAO_Weekly_champion,degree_500057,,4400,0,1,1,1,1,1,1,1,1,1
500058,1,DEG_NGE_DBN_EURO_SEASON_MVP,degree_500058,,4400,0,1,1,1,1,1,1,1,1,1
500059,1,DEG_NGE_DBN_PAM_SEASON_MVP,degree_500059,,4400,0,1,1,1,1,1,1,1,1,1
500060,1,DEG_NGE_DBN_SEAO_SEASON_MVP,degree_500060,,4400,0,1,1,1,1,1,1,1,1,1
500061,1,DEG_NGE_DBN_EURO_GRAND_CHAMPION,degree_500061,,4400,0,1,1,1,1,1,1,1,1,1
500062,1,DEG_NGE_DBN_PAM_GRAND_CHAMPION,degree_500062,,4400,0,1,1,1,1,1,1,1,1,1
500063,1,DEG_NGE_DBN_SEAO_GRAND_CHAMPION,degree_500063,,4400,0,1,1,1,1,1,1,1,1,1
500064,1,DEG_JCG_5th_season_優勝,degree_500064,,4400,0,1,1,1,1,1,1,1,1,1
500065,1,DEG_自遊空間最強タッグ決定戦Vol.2_優勝,degree_500065,,4400,0,1,1,1,1,1,1,1,1,1
500066,1,DEG_RAGE_2018_Summer_優勝,degree_500066,,4400,0,1,1,1,1,1,1,1,1,1
500067,1,DEG_RAGE_2018_Summer_準優勝,degree_500067,,4400,0,1,1,1,1,1,1,1,1,1
500068,1,DEG_RAGE_2018_Summer_3位,degree_500068,,4400,0,1,1,1,1,1,1,1,1,1
500069,1,DEG_DreamHack_Tours_2018_CHAMPION,degree_500069,,4400,0,1,1,1,1,1,1,1,1,1
500070,1,DEG_DreamHack_Tours_2018_RUNNER_UP,degree_500070,,4400,0,1,1,1,1,1,1,1,1,1
500071,1,DEG_DreamHack_Tours_2018_MVP,degree_500071,,4400,0,1,1,1,1,1,1,1,1,1
500072,1,DEG_RAGE_2018_Autumn_優勝,degree_500072,,4400,0,1,1,1,1,1,1,1,1,1
500073,1,DEG_RAGE_2018_Autumn_準優勝,degree_500073,,4400,0,1,1,1,1,1,1,1,1,1
500074,1,DEG_RAGE_2018_Autumn_3位,degree_500074,,4400,0,1,1,1,1,1,1,1,1,1
500075,1,DEG_NGE_BOS_EURO_Weekly_champion,degree_500075,,4400,0,1,1,1,1,1,1,1,1,1
500076,1,DEG_NGE_BOS_PAM_Weekly_champion,degree_500076,,4400,0,1,1,1,1,1,1,1,1,1
500077,1,DEG_NGE_BOS_SEAO_Weekly_champion,degree_500077,,4400,0,1,1,1,1,1,1,1,1,1
500078,1,DEG_NGE_BOS_EURO_SEASON_MVP,degree_500078,,4400,0,1,1,1,1,1,1,1,1,1
500079,1,DEG_NGE_BOS_PAM_SEASON_MVP,degree_500079,,4400,0,1,1,1,1,1,1,1,1,1
