sleeve_id,sleeve_name,path,category_id,is_premium,locale_jpn,locale_eng,locale_kor,locale_chs,locale_cht,locale_fre,locale_ita,locale_ger,locale_spa
1204210200,SN_コーラルシャーク,sleeve_1204210200,4500,0,1,1,1,1,1,1,1,1,1
1204310100,SN_殺竜騎士・ロイ,sleeve_1204310100,4400,0,1,1,1,1,1,1,1,1,1
1204410210,SN_焦熱の竜翼・ドラーク_進化後,sleeve_1204410210,4100,0,1,1,1,1,1,1,1,1,1
1204410211,SN_焦熱の竜翼・ドラーク_進化後_プレミアム,sleeve_1204410211,4100,1,1,1,1,1,1,1,1,1,1
1204410300,SN_浄火のフェニックス,sleeve_1204410300,4500,0,1,1,1,1,1,1,1,1,1
1205310100,SN_人外魔境・クリストフ,sleeve_1205310100,4400,0,1,1,1,1,1,1,1,1,1
1205410210,SN_一刀の幽鬼・カゲロウ_進化後,sleeve_1205410210,4100,0,1,1,1,1,1,1,1,1,1
1206240100,SN_デモンズアサルト,sleeve_1206240100,4500,0,1,1,1,1,1,1,1,1,1
1206410100,SN_クリムゾンウォー・ラウラ,sleeve_1206410100,4500,0,1,1,1,1,1,1,1,1,1
1207330100,SN_ネズミ神殿,sleeve_1207330100,4400,0,1,1,1,1,1,1,1,1,1
1207410110,SN_絶望の聖女・ジャンヌ_進化後,sleeve_1207410110,4100,0,1,1,1,1,1,1,1,1,1
1207410111,SN_絶望の聖女・ジャンヌ_進化後_プレミアム,sleeve_1207410111,4100,1,1,1,1,1,1,1,1,1,1
1208310100,SN_反逆の命・ミリアム,sleeve_1208310100,4400,0,1,1,1,1,1,1,1,1,1
900444030,SN_爆炎の咆哮,sleeve_900444030,4100,0,1,1,1,1,1,1,1,1,1
900544070,SN_インモラルディザイア,sleeve_900544070,4400,0,1,1,1,1,1,1,1,1,1
900544080,SN_魂の一刀,sleeve_900544080,4400,0,1,1,1,1,1,1,1,1,1
900644040,SN_紅の牙,sleeve_900644040,4100,0,1,1,1,1,1,1,1,1,1
1210140100,SN_イズニアの再興,sleeve_1210140100,4500,0,1,1,1,1,1,1,1,1,1
1211410300,SN_深緑の弓使い・アリサ,sleeve_1211410300,4100,0,1,1,1,1,1,1,1,1,1
1211410310,SN_深緑の弓使い・アリサ_進化後,sleeve_1211410310,4500,0,1,1,1,1,1,1,1,1,1
1212110300,SN_ムササビの伝令兵,sleeve_1212110300,4500,0,1,1,1,1,1,1,1,1,1
1212410110,SN_光耀の標・ミストリナ＆ベイリオン_進化後,sleeve_1212410110,4400,0,1,1,1,1,1,1,1,1,1
1212410210,SN_月光の執行者・リオード_進化後,sleeve_1212410210,4400,0,1,1,1,1,1,1,1,1,1
1212410300,SN_忠義の剣士・エリカ,sleeve_1212410300,4100,0,1,1,1,1,1,1,1,1,1
1212410310,SN_忠義の剣士・エリカ_進化後,sleeve_1212410310,4500,0,1,1,1,1,1,1,1,1,1
1213340100,SN_ギルド会議,sleeve_1213340100,4500,0,1,1,1,1,1,1,1,1,1
1213410110,SN_清澄の蒼・テトラ_進化後,sleeve_1213410110,4100,0,1,1,1,1,1,1,1,1,1
1213410111,SN_清澄の蒼・テトラ_進化後_プレミアム,sleeve_1213410111,4100,1,1,1,1,1,1,1,1,1,1
1213410300,SN_究明の魔術師・イザベル,sleeve_1213410300,4100,0,1,1,1,1,1,1,1,1,1
1213410310,SN_究明の魔術師・イザベル_進化後,sleeve_1213410310,4500,0,1,1,1,1,1,1,1,1,1
1214140100,SN_触れ合う想い,sleeve_1214140100,4500,0,1,1,1,1,1,1,1,1,1
1214240100,SN_未知との遭遇,sleeve_1214240100,4400,0,1,1,1,1,1,1,1,1,1
1214310100,SN_勇躍の獣人・ジーナ,sleeve_1214310100,4500,0,1,1,1,1,1,1,1,1,1
1214410300,SN_竜槍の戦士・ローウェン,sleeve_1214410300,4100,0,1,1,1,1,1,1,1,1,1
1214410310,SN_竜槍の戦士・ローウェン_進化後,sleeve_1214410310,4500,0,1,1,1,1,1,1,1,1,1
1215140100,SN_規律の後継,sleeve_1215140100,4500,0,1,1,1,1,1,1,1,1,1
1215240100,SN_禁絶と均衡,sleeve_1215240100,4400,0,1,1,1,1,1,1,1,1,1
1215310100,SN_マンマル2号,sleeve_1215310100,4400,0,1,1,1,1,1,1,1,1,1
1215410210,SN_創出の紫紺・エンネア_進化後,sleeve_1215410210,4400,0,1,1,1,1,1,1,1,1,1
1215410300,SN_友魂の少女・ルナ,sleeve_1215410300,4100,0,1,1,1,1,1,1,1,1,1
1215410310,SN_友魂の少女・ルナ_進化後,sleeve_1215410310,4500,0,1,1,1,1,1,1,1,1,1
1216240100,SN_真夜中の語らい,sleeve_1216240100,4500,0,1,1,1,1,1,1,1,1,1
1216410110,SN_悠久の真紅・モノ_進化後,sleeve_1216410110,4400,0,1,1,1,1,1,1,1,1,1
1216410300,SN_終幕の吸血鬼・ユリアス,sleeve_1216410300,4100,0,1,1,1,1,1,1,1,1,1
1216410310,SN_終幕の吸血鬼・ユリアス_進化後,sleeve_1216410310,4500,0,1,1,1,1,1,1,1,1,1
1217310100,SN_聖晶の大神官,sleeve_1217310100,4500,0,1,1,1,1,1,1,1,1,1
1217410300,SN_贖罪の司祭・イリス,sleeve_1217410300,4100,0,1,1,1,1,1,1,1,1,1
1217410310,SN_贖罪の司祭・イリス_進化後,sleeve_1217410310,4500,0,1,1,1,1,1,1,1,1,1
1218240100,SN_宿願の二刀,sleeve_1218240100,4400,0,1,1,1,1,1,1,1,1,1
1218410300,SN_次元の超克者・ユアン,sleeve_1218410300,4100,0,1,1,1,1,1,1,1,1,1
1218410310,SN_次元の超克者・ユアン_進化後,sleeve_1218410310,4500,0,1,1,1,1,1,1,1,1,1
900134030,SN_仁義の発動,sleeve_900134030,4100,0,1,1,1,1,1,1,1,1,1
900144090,SN_ゲイルアロー,sleeve_900144090,4400,0,1,1,1,1,1,1,1,1,1
900242020,SN_シークレットスキル,sleeve_900242020,4400,0,1,1,1,1,1,1,1,1,1
900344130,SN_アルティメット・マジック,sleeve_900344130,4400,0,1,1,1,1,1,1,1,1,1
900444040,SN_黒龍の呪い,sleeve_900444040,4400,0,1,1,1,1,1,1,1,1,1
900543010,SN_ルナの人形,sleeve_900543010,4100,0,1,1,1,1,1,1,1,1,1
900543011,SN_ルナの人形_プレミアム,sleeve_900543011,4100,1,1,1,1,1,1,1,1,1,1
900644060,SN_ナイトメア・タイム,sleeve_900644060,4400,0,1,1,1,1,1,1,1,1,1
715124010,SN_温かな抱擁_絵違い,sleeve_715124010,4100,0,1,1,1,1,1,1,1,1,1
715341010,SN_栄光の華・エレノア_絵違い,sleeve_715341010,4100,0,1,1,1,1,1,1,1,1,1
715621010,SN_ハーベストデビル_絵違い,sleeve_715621010,4100,0,1,1,1,1,1,1,1,1,1
1220230100,SN_伝説の古書,sleeve_1220230100,4500,0,1,1,1,1,1,1,1,1,1
1220310200,SN_導く鐘・ベルエンジェル,sleeve_1220310200,4400,0,1,1,1,1,1,1,1,1,1
1220410100,SN_ユピテル,sleeve_1220410100,4500,0,1,1,1,1,1,1,1,1,1
1221310200,SN_フラワーフォックス,sleeve_1221310200,4500,0,1,1,1,1,1,1,1,1,1
1222310100,SN_アサルトナイト,sleeve_1222310100,4400,0,1,1,1,1,1,1,1,1,1
1222410110,SN_ビクトリーブレイダー,sleeve_1222410110,4400,0,1,1,1,1,1,1,1,1,1
1222410210,SN_ゴールデンウォーリアー_進化後,sleeve_1222410210,4400,0,1,1,1,1,1,1,1,1,1
1222440100,SN_モノクロのエンドゲーム,sleeve_1222440100,4100,0,1,1,1,1,1,1,1,1,1
1222440101,SN_モノクロのエンドゲーム_プレミアム,sleeve_1222440101,4100,1,1,1,1,1,1,1,1,1,1
1223310100,SN_グレートマジシャン,sleeve_1223310100,4500,0,1,1,1,1,1,1,1,1,1
1223410110,SN_クロノウィッチ_進化後,sleeve_1223410110,4400,0,1,1,1,1,1,1,1,1,1
1224310100,SN_ジュエルドラゴン,sleeve_1224310100,4400,0,1,1,1,1,1,1,1,1,1
1224340100,SN_貫く咆哮,sleeve_1224340100,4400,0,1,1,1,1,1,1,1,1,1
3040006,SN_チャンピオンズバトル_イグニスドラゴン,sleeve_3040006,4300,0,1,1,1,1,1,1,1,1,1
1224410200,SN_天威のドラグーン,sleeve_1224410200,4500,0,1,1,1,1,1,1,1,1,1
1225310100,SN_ゾンビドッグ,sleeve_1225310100,4400,0,1,1,1,1,1,1,1,1,1
1225410110,SN_スケルトンレイダー_進化後,sleeve_1225410110,4400,0,1,1,1,1,1,1,1,1,1
1225410301,SN_ケルヌンノス_プレミアム,sleeve_1225410301,4100,1,1,1,1,1,1,1,1,1,1
1226310200,SN_暗闇の蝙蝠,sleeve_1226310200,4400,0,1,1,1,1,1,1,1,1,1
1226340100,SN_ダークオーダー,sleeve_1226340100,4400,0,1,1,1,1,1,1,1,1,1
3040007,SN_チャンピオンズバトル_ダークエンペラー,sleeve_3040007,4400,0,1,1,1,1,1,1,1,1,1
1226410200,SN_夜天の吸血鬼,sleeve_1226410200,4500,0,1,1,1,1,1,1,1,1,1
1226410310,SN_ブラッディデーモン_進化後,sleeve_1226410310,4400,0,1,1,1,1,1,1,1,1,1
1227310100,SN_カースメイデン,sleeve_1227310100,4400,0,1,1,1,1,1,1,1,1,1
1227410110,SN_ゴッド・オブ・カース_進化後,sleeve_1227410110,4100,0,1,1,1,1,1,1,1,1,1
1227410111,SN_ゴッド・オブ・カース_進化後_プレミアム,sleeve_1227410111,4100,1,1,1,1,1,1,1,1,1,1
3040008,SN_チャンピオンズバトル_ホーリーセイバー,sleeve_3040008,4300,0,1,1,1,1,1,1,1,1,1
1228410110,SN_ジェネシスアーティファクト_進化後,sleeve_1228410110,4400,0,1,1,1,1,1,1,1,1,1
900844050,SN_カラミティ・エンド,sleeve_900844050,4100,0,1,1,1,1,1,1,1,1,1
900844051,SN_カラミティ・エンド_プレミアム,sleeve_900844051,4100,1,1,1,1,1,1,1,1,1,1
715141010,SN_ブリリアントフェアリー_絵違い,sleeve_715141010,4100,0,1,1,1,1,1,1,1,1,1
715441010,SN_イグニスドラゴン_絵違い,sleeve_715441010,4100,0,1,1,1,1,1,1,1,1,1
715641010,SN_ダークエンペラー_絵違い,sleeve_715641010,4100,0,1,1,1,1,1,1,1,1,1
1230340100,SN_再臨する絶大,sleeve_1230340100,4400,0,1,1,1,1,1,1,1,1,1
1230410210,SN_干絶の飢餓・ギルネリーゼ_進化後,sleeve_1230410210,4100,0,1,1,1,1,1,1,1,1,1
1230410211,SN_干絶の飢餓・ギルネリーゼ_進化後_プレミアム,sleeve_1230410211,4100,1,1,1,1,1,1,1,1,1,1
1231240100,SN_輪廻する回生,sleeve_1231240100,4400,0,1,1,1,1,1,1,1,1,1
1231410200,SN_凍土の女王・ピアシィ,sleeve_1231410200,4500,0,1,1,1,1,1,1,1,1,1
1231410310,SN_絶命の不殺・エズディア_進化後,sleeve_1231410310,4400,0,1,1,1,1,1,1,1,1,1
1232110300,SN_ペンギンガーディアン,sleeve_1232110300,4500,0,1,1,1,1,1,1,1,1,1
1232310100,SN_クレイモアマスター,sleeve_1232310100,4500,0,1,1,1,1,1,1,1,1,1
1232340100,SN_極意たる空絶,sleeve_1232340100,4400,0,1,1,1,1,1,1,1,1,1
1232440100,SN_銃士の誓い,sleeve_1232440100,4500,0,1,1,1,1,1,1,1,1,1
1233140200,SN_アイスストーム,sleeve_1233140200,4500,0,1,1,1,1,1,1,1,1,1
1233240100,SN_陰陽の秘法,sleeve_1233240100,4400,0,1,1,1,1,1,1,1,1,1
1233340100,SN_解放の絶尽,sleeve_1233340100,4400,0,1,1,1,1,1,1,1,1,1
1233410110,SN_ウーシンマスター・クオン_進化後,sleeve_1233410110,4100,0,1,1,1,1,1,1,1,1,1
1233410111,SN_ウーシンマスター・クオン_進化後_プレミアム,sleeve_1233410111,4100,1,1,1,1,1,1,1,1,1,1
1234410110,SN_ブリザードハート・フィルレイン_進化後,sleeve_1234410110,4400,0,1,1,1,1,1,1,1,1,1
1235240100,SN_潰し宴,sleeve_1235240100,4500,0,1,1,1,1,1,1,1,1,1
1235410110,SN_テラーバンケット・ギンセツ_進化後,sleeve_1235410110,4400,0,1,1,1,1,1,1,1,1,1
1236240100,SN_紅の仁義,sleeve_1236240100,4400,0,1,1,1,1,1,1,1,1,1
1236410310,SN_愛絶の姦淫・ヴァーナレク_進化後,sleeve_1236410310,4400,0,1,1,1,1,1,1,1,1,1
1237130100,SN_聖なるジャッジガベル,sleeve_1237130100,4500,0,1,1,1,1,1,1,1,1,1
1237410110,SN_ブライトパラディン・ウィルバート_進化後,sleeve_1237410110,4100,0,1,1,1,1,1,1,1,1,1
1237410111,SN_ブライトパラディン・ウィルバート_進化後_プレミアム,sleeve_1237410111,4100,1,1,1,1,1,1,1,1,1,1
1237410310,SN_絶望の安息・マーウィン_進化後,sleeve_1237410310,4400,0,1,1,1,1,1,1,1,1,1
1238340100,SN_舞い戻る奏絶,sleeve_1238340100,4400,0,1,1,1,1,1,1,1,1,1
1238410110,SN_アストロウィング・ララミア_進化後,sleeve_1238410110,4400,0,1,1,1,1,1,1,1,1,1
1238410310,SN_奏絶の破壊・リーシェナ_進化後,sleeve_1238410310,4100,0,1,1,1,1,1,1,1,1,1
1238410311,SN_奏絶の破壊・リーシェナ_進化後_プレミアム,sleeve_1238410311,4100,1,1,1,1,1,1,1,1,1,1
715324010,SN_陰陽の秘法_イラスト違い,sleeve_715324010,4100,0,1,1,1,1,1,1,1,1,1
715441020,SN_烈絶の侮蔑・ガルミーユ_イラスト違い,sleeve_715441020,4100,0,1,1,1,1,1,1,1,1,1
715534010,SN_怨讐の絶叫_イラスト違い,sleeve_715534010,4100,0,1,1,1,1,1,1,1,1,1
715824010,SN_音速の突破_イラスト違い,sleeve_715824010,4100,0,1,1,1,1,1,1,1,1,1
1240310200,SN_グランスエンジェル,sleeve_1240310200,4400,0,1,1,1,1,1,1,1,1,1
1240410110,SN_双極の生命・フラム＝グラス_進化後,sleeve_1240410110,4400,0,1,1,1,1,1,1,1,1,1
1241210100,SN_仲居のエルフ,sleeve_1241210100,4400,0,1,1,1,1,1,1,1,1,1
1242340100,SN_盗賊の乱飛,sleeve_1242340100,4400,0,1,1,1,1,1,1,1,1,1
1242410100,SN_華の大将・タケツミ,sleeve_1242410100,4400,0,1,1,1,1,1,1,1,1,1
1242410310,SN_ブレイズフレア・マーズ_進化後,sleeve_1242410310,4400,0,1,1,1,1,1,1,1,1,1
1243240100,SN_願望の実現,sleeve_1243240100,4500,0,1,1,1,1,1,1,1,1,1
1243310200,SN_リミットスペル・バーゼント,sleeve_1243310200,4400,0,1,1,1,1,1,1,1,1,1
1243410110,SN_真理の大文豪・ユキシマ_進化後,sleeve_1243410110,4400,0,1,1,1,1,1,1,1,1,1
1243410301,SN_アストラルシャーマン・ライリー_プレミアム,sleeve_1243410301,4100,1,1,1,1,1,1,1,1,1,1
1244410110,SN_独尊龍・スーロン_進化後,sleeve_1244410110,4100,0,1,1,1,1,1,1,1,1,1
1244410111,SN_独尊龍・スーロン_進化後_プレミアム,sleeve_1244410111,4100,1,1,1,1,1,1,1,1,1,1
1246210100,SN_ルームサービスデビル,sleeve_1246210100,4400,0,1,1,1,1,1,1,1,1,1
1246410210,SN_デモンズグリード・パラセリゼ_進化後,sleeve_1246410210,4400,0,1,1,1,1,1,1,1,1,1
1247130100,SN_白鷲の洗礼,sleeve_1247130100,4500,0,1,1,1,1,1,1,1,1,1
1247410110,SN_千箔百面ノ邪神_進化後,sleeve_1247410110,4400,0,1,1,1,1,1,1,1,1,1
1248110100,SN_絡繰り給仕,sleeve_1248110100,4500,0,1,1,1,1,1,1,1,1,1
1248340100,SN_マグナチェンジ,sleeve_1248340100,4400,0,1,1,1,1,1,1,1,1,1
1248410310,SN_永久の盾・シオン_進化後,sleeve_1248410310,4400,0,1,1,1,1,1,1,1,1,1
900144120,SN_森羅万象の愛,sleeve_900144120,4100,0,1,1,1,1,1,1,1,1,1
900144121,SN_森羅万象の愛_プレミアム,sleeve_900144121,4100,1,1,1,1,1,1,1,1,1,1
900244060,SN_伊達の大見得,sleeve_900244060,4100,0,1,1,1,1,1,1,1,1,1
900244061,SN_伊達の大見得_プレミアム,sleeve_900244061,4100,1,1,1,1,1,1,1,1,1,1
900444060,SN_波濤の暴圧,sleeve_900444060,4400,0,1,1,1,1,1,1,1,1,1
900544110,SN_惑わぬ意志,sleeve_900544110,4400,0,1,1,1,1,1,1,1,1,1
900644100,SN_幼狼奮闘,sleeve_900644100,4400,0,1,1,1,1,1,1,1,1,1
900844070,SN_水銀の断絶,sleeve_900844070,4400,0,1,1,1,1,1,1,1,1,1
717141010,SN_化かし女将・ホズミ_イラスト違い,sleeve_717141010,4100,0,1,1,1,1,1,1,1,1,1
717221010,SN_達人の芸者_イラスト違い,sleeve_717221010,4100,0,1,1,1,1,1,1,1,1,1
717634010,SN_底無しの契約_イラスト違い,sleeve_717634010,4100,0,1,1,1,1,1,1,1,1,1
1250210100,SN_大望のミニゴブリンメイジ,sleeve_1250210100,4400,0,1,1,1,1,1,1,1,1,1
1250310200,SN_メチャカワ傭兵・フィーナ,sleeve_1250310200,4400,0,1,1,1,1,1,1,1,1,1
1250410110,SN_アルティメットバハムート_進化後,sleeve_1250410110,4400,0,1,1,1,1,1,1,1,1,1
1250410210,SN_メタトロン_進化後,sleeve_1250410210,4100,0,1,1,1,1,1,1,1,1,1
1250410211,SN_メタトロン_進化後_プレミアム,sleeve_1250410211,4100,1,1,1,1,1,1,1,1,1,1
1251140100,SN_森の調薬,sleeve_1251140100,4500,0,1,1,1,1,1,1,1,1,1
1251410110,SN_シャイニングヴァルキリー_進化後,sleeve_1251410110,4400,0,1,1,1,1,1,1,1,1,1
1251410310,SN_聖緑の輝き・カーバンクル_進化後,sleeve_1251410310,4400,0,1,1,1,1,1,1,1,1,1
1252310100,SN_神速のクイックブレーダー,sleeve_1252310100,4400,0,1,1,1,1,1,1,1,1,1
1252410110,SN_レジェンドソードコマンダー_進化後,sleeve_1252410110,4400,0,1,1,1,1,1,1,1,1,1
1253210200,SN_マナリアメイド・ハンナ,sleeve_1253210200,4400,0,1,1,1,1,1,1,1,1,1
1254310200,SN_紅炎の竜爪・エチカ,sleeve_1254310200,4400,0,1,1,1,1,1,1,1,1,1
1254410200,SN_黒翼の覇者・フォルテ,sleeve_1254410200,4500,0,1,1,1,1,1,1,1,1,1
1255410210,SN_冥焔の獄犬・ケルベロス_進化後,sleeve_1255410210,4400,0,1,1,1,1,1,1,1,1,1
1255410310,SN_永劫の決闘・モルディカイ_進化後,sleeve_1255410310,4400,0,1,1,1,1,1,1,1,1,1
1256110100,SN_狡蜘の悪魔,sleeve_1256110100,4500,0,1,1,1,1,1,1,1,1,1
1256410210,SN_紅き血の女王・ヴァンピィ_進化後,sleeve_1256410210,4100,0,1,1,1,1,1,1,1,1,1
1256410211,SN_紅き血の女王・ヴァンピィ_進化後_プレミアム,sleeve_1256410211,4100,1,1,1,1,1,1,1,1,1,1
1256410310,SN_月下の狼王・ヴァルツ_進化後,sleeve_1256410310,4400,0,1,1,1,1,1,1,1,1,1
1257210200,SN_ホーリーナイト・ルシウス,sleeve_1257210200,4400,0,1,1,1,1,1,1,1,1,1
1258110100,SN_花園に咲く人形,sleeve_1258110100,4500,0,1,1,1,1,1,1,1,1,1
1258310200,SN_外界の審判者・ノルン,sleeve_1258310200,4500,0,1,1,1,1,1,1,1,1,1
1258340100,SN_廻り出す運命,sleeve_1258340100,4100,0,1,1,1,1,1,1,1,1,1
1258340101,SN_廻り出す運命_プレミアム,sleeve_1258340101,4100,1,1,1,1,1,1,1,1,1,1
900344150,SN_双姫の大魔術,sleeve_900344150,4100,0,1,1,1,1,1,1,1,1,1
900344151,SN_双姫の大魔術_プレミアム,sleeve_900344151,4100,1,1,1,1,1,1,1,1,1,1
900841321,SN_オーキスドール・ロイド_進化後,sleeve_900841321,4400,0,1,1,1,1,1,1,1,1,1
717141020,SN_神鉄の鍛冶師・レーネ_イラスト違い,sleeve_717141020,4100,0,1,1,1,1,1,1,1,1,1
717531010,SN_冥河の流葬・カローン_イラスト違い,sleeve_717531010,4100,0,1,1,1,1,1,1,1,1,1
1260310200,SN_フレイア,sleeve_1260310200,4400,0,1,1,1,1,1,1,1,1,1
1260410110,SN_ウーラノス_進化後,sleeve_1260410110,4400,0,1,1,1,1,1,1,1,1,1
1260410210,SN_箱庭の追憶・オリヴィエ＆シルヴィア_進化後,sleeve_1260410210,4100,0,1,1,1,1,1,1,1,1,1
1260410211,SN_箱庭の追憶・オリヴィエ＆シルヴィア_進化後_プレミアム,sleeve_1260410211,4100,1,1,1,1,1,1,1,1,1,1
1261310200,SN_ガーベラベアー,sleeve_1261310200,4400,0,1,1,1,1,1,1,1,1,1
1261410110,SN_コスモスファング_進化後,sleeve_1261410110,4400,0,1,1,1,1,1,1,1,1,1
1261410310,SN_ベネディクションエルフ_進化後,sleeve_1261410310,4400,0,1,1,1,1,1,1,1,1,1
1262410110,SN_ヴァリアントフェンサー_進化後,sleeve_1262410110,4400,0,1,1,1,1,1,1,1,1,1
1262410210,SN_千金武装の大参謀_進化後,sleeve_1262410210,4400,0,1,1,1,1,1,1,1,1,1
1263140100,SN_リキッドスフィア,sleeve_1263140100,4500,0,1,1,1,1,1,1,1,1,1
1263210200,SN_カードキャスター・マリ,sleeve_1263210200,4400,0,1,1,1,1,1,1,1,1,1
1263410200,SN_万能の奇跡・メルティーナ,sleeve_1263410200,4500,0,1,1,1,1,1,1,1,1,1
1263410310,SN_アストロジカルソーサラー_進化後,sleeve_1263410310,4400,0,1,1,1,1,1,1,1,1,1
1264140100,SN_ドラゴニュートの怪力,sleeve_1264140100,4500,0,1,1,1,1,1,1,1,1,1
1264310300,SN_銀色の清純・アルジャンテ,sleeve_1264310300,4400,0,1,1,1,1,1,1,1,1,1
1264410111,SN_レーヴァテインドラゴン_進化後_プレミアム,sleeve_1264410111,4100,1,1,1,1,1,1,1,1,1,1
1264410311,SN_金色の威信・リュミオール_進化後_プレミアム,sleeve_1264410311,4100,1,1,1,1,1,1,1,1,1,1
1265310200,SN_トリックデュラハン,sleeve_1265310200,4400,0,1,1,1,1,1,1,1,1,1
1265410111,SN_マスカレードゴースト_進化後_プレミアム,sleeve_1265410111,4500,1,1,1,1,1,1,1,1,1,1
1265410200,SN_高貴の霊使・トゥルシェラ,sleeve_1265410200,4500,0,1,1,1,1,1,1,1,1,1
1265410210,SN_高貴の霊使・トゥルシェラ_進化後,sleeve_1265410210,4400,0,1,1,1,1,1,1,1,1,1
1266140100,SN_邪悪なる指揮,sleeve_1266140100,4500,0,1,1,1,1,1,1,1,1,1
1266310300,SN_人狼の女王・ルーナ,sleeve_1266310300,4400,0,1,1,1,1,1,1,1,1,1
1266410110,SN_ハウリングデーモン_進化後,sleeve_1266410110,4400,0,1,1,1,1,1,1,1,1,1
1266410210,SN_デモニックキャット・トバリ_進化後,sleeve_1266410210,4100,0,1,1,1,1,1,1,1,1,1
1266410211,SN_デモニックキャット・トバリ_進化後_プレミアム,sleeve_1266410211,4100,1,1,1,1,1,1,1,1,1,1
1267110100,SN_エメラルドメイデン,sleeve_1267110100,4400,0,1,1,1,1,1,1,1,1,1
1267410111,SN_ダイヤモンドマスター_進化後_プレミアム,sleeve_1267410111,4500,1,1,1,1,1,1,1,1,1,1
1268310200,SN_アニマルパペッター,sleeve_1268310200,4400,0,1,1,1,1,1,1,1,1,1
1268320100,SN_アーク,sleeve_1268320100,4300,0,1,1,1,1,1,1,1,1,1
1268410111,SN_人造の代弁者・ヴァーミディア_進化後_プレミアム,sleeve_1268410111,4100,1,1,1,1,1,1,1,1,1,1
1268410200,SN_アブソリュート・チェイスト,sleeve_1268410200,4500,0,1,1,1,1,1,1,1,1,1
717231020,SN_スピアナイト・アミロス_イラスト違い,sleeve_717231020,4100,0,1,1,1,1,1,1,1,1,1
717731020,SN_ジェムストーン・ウィンギー_イラスト違い,sleeve_717731020,4100,0,1,1,1,1,1,1,1,1,1
1270310200,SN_オウルキャットガール,sleeve_1270310200,4500,0,1,1,1,1,1,1,1,1,1
1270340100,SN_反転する翼,sleeve_1270340100,4400,0,1,1,1,1,1,1,1,1,1
1270410110,SN_輪廻の統治者・ゼラエル_進化後,sleeve_1270410110,4400,0,1,1,1,1,1,1,1,1,1
1270410200,SN_カオティックエンジェル,sleeve_1270410200,4500,0,1,1,1,1,1,1,1,1,1
1270410300,SN_ワンダードリーム・アリス,sleeve_1270410300,4100,0,1,1,1,1,1,1,1,1,1
1270410310,SN_ワンダードリーム・アリス_進化後,sleeve_1270410310,4100,0,1,1,1,1,1,1,1,1,1
1270410311,SN_ワンダードリーム・アリス_進化後_プレミアム,sleeve_1270410311,4100,1,1,1,1,1,1,1,1,1,1
1271410110,SN_剪定の咎人・マガチヨ_進化後,sleeve_1271410110,4400,0,1,1,1,1,1,1,1,1,1
1272140100,SN_忍具の放出,sleeve_1272140100,4500,0,1,1,1,1,1,1,1,1,1
1272210100,SN_潮流の砲手,sleeve_1272210100,4400,0,1,1,1,1,1,1,1,1,1
1272410110,SN_出航の咎人・バルバロス_進化後,sleeve_1272410110,4100,0,1,1,1,1,1,1,1,1,1
1272410111,SN_出航の咎人・バルバロス_進化後_プレミアム,sleeve_1272410111,4100,1,1,1,1,1,1,1,1,1,1
1272410310,SN_プリンセス・メルベイユ_進化後,sleeve_1272410310,4400,0,1,1,1,1,1,1,1,1,1
1273410111,SN_耽溺の咎人・セフィー_進化後_プレミアム,sleeve_1273410111,4100,1,1,1,1,1,1,1,1,1,1
1274310200,SN_剛爪の看守,sleeve_1274310200,4400,0,1,1,1,1,1,1,1,1,1
1274410111,SN_遊猟の咎人・アンテマリア_進化後_プレミアム,sleeve_1274410111,4100,1,1,1,1,1,1,1,1,1,1
1274410200,SN_禁牙の執行者・ドラズエル,sleeve_1274410200,4500,0,1,1,1,1,1,1,1,1,1
1275410110,SN_勅令の咎人・イステンデッド_進化後,sleeve_1275410110,4400,0,1,1,1,1,1,1,1,1,1
1275410200,SN_滅屍の執行者・ミロエル,sleeve_1275410200,4500,0,1,1,1,1,1,1,1,1,1
1275410310,SN_双魂の久遠・ケリドウェン_進化後,sleeve_1275410310,4400,0,1,1,1,1,1,1,1,1,1
1276340100,SN_虚飾の炎熱,sleeve_1276340100,4400,0,1,1,1,1,1,1,1,1,1
1276410310,SN_封印の凶狼・シグナ_進化後,sleeve_1276410310,4100,0,1,1,1,1,1,1,1,1,1
1276410311,SN_封印の凶狼・シグナ_進化後_プレミアム,sleeve_1276410311,4100,1,1,1,1,1,1,1,1,1,1
1277310100,SN_誓約の幹部,sleeve_1277310100,4400,0,1,1,1,1,1,1,1,1,1
1277410100,SN_結盟の咎人・エルラーデ,sleeve_1277410100,4500,0,1,1,1,1,1,1,1,1,1
1277410310,SN_セイクリッドシープ_進化後,sleeve_1277410310,4400,0,1,1,1,1,1,1,1,1,1
1278110100,SN_黒錆の下っ端,sleeve_1278110100,4400,0,1,1,1,1,1,1,1,1,1
1278410210,SN_弾哭の執行者・キルザエル_進化後,sleeve_1278410210,4400,0,1,1,1,1,1,1,1,1,1
1278410310,SN_万物の目撃者・ジュディス_進化後,sleeve_1278410310,4400,0,1,1,1,1,1,1,1,1,1
717111010,SN_若芽の組員_イラスト違い,sleeve_717111010,4100,0,1,1,1,1,1,1,1,1,1
717841010,SN_機鋒の咎人・カットスロート_イラスト違い,sleeve_717841010,4100,0,1,1,1,1,1,1,1,1,1
1280310100,SN_煌奏の学徒・アンリエット,sleeve_1280310100,4400,0,1,1,1,1,1,1,1,1,1
