emblem_id,is_special,name,path,category_id,locale_jpn,locale_eng,locale_kor,locale_chs,locale_cht,locale_fre,locale_ita,locale_ger,locale_spa
1258410200,0,EM_百獣獅子王・グライアス,em_1258410200,4100,1,1,1,1,1,1,1,1,1
900344155,0,EM_双姫の大魔術1,em_900344155,4100,1,1,1,1,1,1,1,1,1
900344156,0,EM_双姫の大魔術2,em_900344156,4100,1,1,1,1,1,1,1,1,1
900841321,0,EM_オーキスドール・ロイド_進化後,em_900841321,4400,1,1,1,1,1,1,1,1,1
900843020,0,EM_ジャッジメント・スピア,em_900843020,4100,1,1,1,1,1,1,1,1,1
900843030,0,EM_ギルティ・シールド,em_900843030,4100,1,1,1,1,1,1,1,1,1
900843040,0,EM_エターナル・ドグマ,em_900843040,4100,1,1,1,1,1,1,1,1,1
717141020,0,EM_神鉄の鍛冶師・レーネ_イラスト違い,em_717141020,4100,1,1,1,1,1,1,1,1,1
717531015,0,EM_冥河の流葬・カローン1_イラスト違い,em_717531015,4100,1,1,1,1,1,1,1,1,1
717531016,0,EM_冥河の流葬・カローン2_イラスト違い,em_717531016,4100,1,1,1,1,1,1,1,1,1
717531017,0,EM_冥河の流葬・カローン3_イラスト違い,em_717531017,4100,1,1,1,1,1,1,1,1,1
1260310200,0,EM_フレイア,em_1260310200,4400,1,1,1,1,1,1,1,1,1
1260410100,0,EM_ウーラノス,em_1260410100,4100,1,1,1,1,1,1,1,1,1
1260410110,0,EM_ウーラノス_進化後,em_1260410110,4400,1,1,1,1,1,1,1,1,1
1260410250,0,EM_箱庭の追憶・オリヴィエ＆シルヴィア1,em_1260410250,4100,1,1,1,1,1,1,1,1,1
1260410260,0,EM_箱庭の追憶・オリヴィエ＆シルヴィア2,em_1260410260,4100,1,1,1,1,1,1,1,1,1
1260410270,0,EM_箱庭の追憶・オリヴィエ＆シルヴィア1_進化後,em_1260410270,4100,1,1,1,1,1,1,1,1,1
1260410280,0,EM_箱庭の追憶・オリヴィエ＆シルヴィア2_進化後,em_1260410280,4100,1,1,1,1,1,1,1,1,1
1261310200,0,EM_ガーベラベアー,em_1261310200,4400,1,1,1,1,1,1,1,1,1
1261410100,0,EM_コスモスファング,em_1261410100,4100,1,1,1,1,1,1,1,1,1
1261410110,0,EM_コスモスファング_進化後,em_1261410110,4400,1,1,1,1,1,1,1,1,1
1261410200,0,EM_黒百合の女王・ノワリス,em_1261410200,4100,1,1,1,1,1,1,1,1,1
1261410300,0,EM_ベネディクションエルフ,em_1261410300,4100,1,1,1,1,1,1,1,1,1
1261410310,0,EM_ベネディクションエルフ_進化後,em_1261410310,4400,1,1,1,1,1,1,1,1,1
1262410100,0,EM_ヴァリアントフェンサー,em_1262410100,4100,1,1,1,1,1,1,1,1,1
1262410110,0,EM_ヴァリアントフェンサー_進化後,em_1262410110,4400,1,1,1,1,1,1,1,1,1
1262410200,0,EM_千金武装の大参謀,em_1262410200,4100,1,1,1,1,1,1,1,1,1
1262410210,0,EM_千金武装の大参謀_進化後,em_1262410210,4400,1,1,1,1,1,1,1,1,1
1262410300,0,EM_マキシマムジェネラル,em_1262410300,4100,1,1,1,1,1,1,1,1,1
1263210200,0,EM_カードキャスター・マリ,em_1263210200,4400,1,1,1,1,1,1,1,1,1
1263410100,0,EM_ミスティックキング,em_1263410100,4100,1,1,1,1,1,1,1,1,1
1263410200,0,EM_万能の奇跡・メルティーナ,em_1263410200,4100,1,1,1,1,1,1,1,1,1
1263410300,0,EM_アストロジカルソーサラー,em_1263410300,4100,1,1,1,1,1,1,1,1,1
1263410310,0,EM_アストロジカルソーサラー_進化後,em_1263410310,4400,1,1,1,1,1,1,1,1,1
1264310300,0,EM_銀色の清純・アルジャンテ,em_1264310300,4400,1,1,1,1,1,1,1,1,1
1264410100,0,EM_レーヴァテインドラゴン,em_1264410100,4100,1,1,1,1,1,1,1,1,1
1264410110,0,EM_レーヴァテインドラゴン_進化後,em_1264410110,4100,1,1,1,1,1,1,1,1,1
1264410200,0,EM_キャプテン・ドラグウッド,em_1264410200,4100,1,1,1,1,1,1,1,1,1
1264410300,0,EM_金色の威信・リュミオール,em_1264410300,4100,1,1,1,1,1,1,1,1,1
1265310200,0,EM_トリックデュラハン,em_1265310200,4400,1,1,1,1,1,1,1,1,1
1265410100,0,EM_マスカレードゴースト,em_1265410100,4100,1,1,1,1,1,1,1,1,1
1265410200,0,EM_高貴の霊使・トゥルシェラ,em_1265410200,4100,1,1,1,1,1,1,1,1,1
1265410210,0,EM_高貴の霊使・トゥルシェラ_進化後,em_1265410210,4400,1,1,1,1,1,1,1,1,1
1265410300,0,EM_デスサイズハウンド,em_1265410300,4100,1,1,1,1,1,1,1,1,1
1266110200,0,EM_猛悪のハーピー,em_1266110200,4500,1,1,1,1,1,1,1,1,1
1266310300,0,EM_人狼の女王・ルーナ,em_1266310300,4400,1,1,1,1,1,1,1,1,1
1266410100,0,EM_ハウリングデーモン,em_1266410100,4100,1,1,1,1,1,1,1,1,1
1266410110,0,EM_ハウリングデーモン_進化後,em_1266410110,4400,1,1,1,1,1,1,1,1,1
1266410200,0,EM_デモニックキャット・トバリ,em_1266410200,4100,1,1,1,1,1,1,1,1,1
1266410210,0,EM_デモニックキャット・トバリ_進化後,em_1266410210,4100,1,1,1,1,1,1,1,1,1
1266410300,0,EM_劇毒の魔風・パズズ,em_1266410300,4100,1,1,1,1,1,1,1,1,1
1267110100,0,EM_エメラルドメイデン,em_1267110100,4400,1,1,1,1,1,1,1,1,1
1267410100,0,EM_ダイヤモンドマスター,em_1267410100,4100,1,1,1,1,1,1,1,1,1
1267410200,0,EM_雷導の神鳥,em_1267410200,4100,1,1,1,1,1,1,1,1,1
1267410300,0,EM_ムーンパラディン・アストルフォ,em_1267410300,4100,1,1,1,1,1,1,1,1,1
1268310100,0,EM_ドミネートデバイス・ジルク,em_1268310100,4500,1,1,1,1,1,1,1,1,1
1268310200,0,EM_アニマルパペッター,em_1268310200,4400,1,1,1,1,1,1,1,1,1
1268320100,0,EM_アーク,em_1268320100,4300,1,1,1,1,1,1,1,1,1
1268410100,0,EM_人造の代弁者・ヴァーミディア,em_1268410100,4100,1,1,1,1,1,1,1,1,1
1268410110,0,EM_人造の代弁者・ヴァーミディア_進化後,em_1268410110,4100,1,1,1,1,1,1,1,1,1
1268410200,0,EM_アブソリュート・チェイスト,em_1268410200,4100,1,1,1,1,1,1,1,1,1
1268410300,0,EM_万識を超えたもの,em_1268410300,4100,1,1,1,1,1,1,1,1,1
717231025,0,EM_スピアナイト・アミロス1_イラスト違い,em_717231025,4100,1,1,1,1,1,1,1,1,1
717231026,0,EM_スピアナイト・アミロス2_イラスト違い,em_717231026,4100,1,1,1,1,1,1,1,1,1
717731025,0,EM_ジェムストーン・ウィンギー1_イラスト違い,em_717731025,4100,1,1,1,1,1,1,1,1,1
717731026,0,EM_ジェムストーン・ウィンギー2_イラスト違い,em_717731026,4100,1,1,1,1,1,1,1,1,1
1270340150,0,EM_秩序の白翼,em_1270340150,4400,1,1,1,1,1,1,1,1,1
1270340160,0,EM_混沌の黒翼,em_1270340160,4400,1,1,1,1,1,1,1,1,1
1270410100,0,EM_輪廻の統治者・ゼラエル,em_1270410100,4100,1,1,1,1,1,1,1,1,1
1270410110,0,EM_輪廻の統治者・ゼラエル_進化後,em_1270410110,4400,1,1,1,1,1,1,1,1,1
1270410200,0,EM_カオティックエンジェル,em_1270410200,4100,1,1,1,1,1,1,1,1,1
1270410300,0,EM_ワンダードリーム・アリス,em_1270410300,4100,1,1,1,1,1,1,1,1,1
1270410310,0,EM_ワンダードリーム・アリス_進化後,em_1270410310,4100,1,1,1,1,1,1,1,1,1
1271210200,0,EM_ガイアフェアリー,em_1271210200,4500,1,1,1,1,1,1,1,1,1
1271310100,0,EM_葉脈の舎弟頭,em_1271310100,4500,1,1,1,1,1,1,1,1,1
1271410100,0,EM_剪定の咎人・マガチヨ,em_1271410100,4100,1,1,1,1,1,1,1,1,1
1271410110,0,EM_剪定の咎人・マガチヨ_進化後,em_1271410110,4400,1,1,1,1,1,1,1,1,1
1271410200,0,EM_香風の執行者・ウィムエル,em_1271410200,4100,1,1,1,1,1,1,1,1,1
1271410300,0,EM_安らぎの女神・プルメリア,em_1271410300,4100,1,1,1,1,1,1,1,1,1
1272210100,0,EM_潮流の砲手,em_1272210100,4400,1,1,1,1,1,1,1,1,1
1272410100,0,EM_出航の咎人・バルバロス,em_1272410100,4100,1,1,1,1,1,1,1,1,1
1272410110,0,EM_出航の咎人・バルバロス_進化後,em_1272410110,4100,1,1,1,1,1,1,1,1,1
1272410200,0,EM_武皇の執行者・レーディエル,em_1272410200,4100,1,1,1,1,1,1,1,1,1
1272410300,0,EM_プリンセス・メルベイユ,em_1272410300,4100,1,1,1,1,1,1,1,1,1
1272410310,0,EM_プリンセス・メルベイユ_進化後,em_1272410310,4400,1,1,1,1,1,1,1,1,1
1273410100,0,EM_耽溺の咎人・セフィー,em_1273410100,4100,1,1,1,1,1,1,1,1,1
1273410110,0,EM_耽溺の咎人・セフィー_進化後,em_1273410110,4100,1,1,1,1,1,1,1,1,1
1273410200,0,EM_破式の執行者・シュマエル,em_1273410200,4100,1,1,1,1,1,1,1,1,1
1273410350,0,EM_デュアライズエレメンタル1,em_1273410350,4100,1,1,1,1,1,1,1,1,1
1273410360,0,EM_デュアライズエレメンタル2,em_1273410360,4100,1,1,1,1,1,1,1,1,1
1274210100,0,EM_倒壊の襲撃者,em_1274210100,4500,1,1,1,1,1,1,1,1,1
1274310200,0,EM_剛爪の看守,em_1274310200,4400,1,1,1,1,1,1,1,1,1
1274410100,0,EM_遊猟の咎人・アンテマリア,em_1274410100,4100,1,1,1,1,1,1,1,1,1
1274410110,0,EM_遊猟の咎人・アンテマリア_進化後,em_1274410110,4100,1,1,1,1,1,1,1,1,1
1274410200,0,EM_禁牙の執行者・ドラズエル,em_1274410200,4100,1,1,1,1,1,1,1,1,1
1274410300,0,EM_オーシャンスター・ジゼル,em_1274410300,4100,1,1,1,1,1,1,1,1,1
1275410100,0,EM_勅令の咎人・イステンデッド,em_1275410100,4100,1,1,1,1,1,1,1,1,1
1275410110,0,EM_勅令の咎人・イステンデッド_進化後,em_1275410110,4400,1,1,1,1,1,1,1,1,1
1275410200,0,EM_滅屍の執行者・ミロエル,em_1275410200,4100,1,1,1,1,1,1,1,1,1
1275410300,0,EM_双魂の久遠・ケリドウェン,em_1275410300,4100,1,1,1,1,1,1,1,1,1
1275410310,0,EM_双魂の久遠・ケリドウェン_進化後,em_1275410310,4400,1,1,1,1,1,1,1,1,1
1276340100,0,EM_虚飾の炎熱,em_1276340100,4400,1,1,1,1,1,1,1,1,1
1276410100,0,EM_羅刹の咎人・ガロダート,em_1276410100,4100,1,1,1,1,1,1,1,1,1
1276410200,0,EM_蛇殿の執行者・ゲノムエル,em_1276410200,4100,1,1,1,1,1,1,1,1,1
1276410300,0,EM_封印の凶狼・シグナ,em_1276410300,4100,1,1,1,1,1,1,1,1,1
1276410310,0,EM_封印の凶狼・シグナ_進化後,em_1276410310,4100,1,1,1,1,1,1,1,1,1
1277310100,0,EM_誓約の幹部,em_1277310100,4400,1,1,1,1,1,1,1,1,1
1277410100,0,EM_結盟の咎人・エルラーデ,em_1277410100,4100,1,1,1,1,1,1,1,1,1
1277410200,0,EM_翼天の執行者・ウヌエル,em_1277410200,4100,1,1,1,1,1,1,1,1,1
1277410300,0,EM_セイクリッドシープ,em_1277410300,4100,1,1,1,1,1,1,1,1,1
1277410310,0,EM_セイクリッドシープ_進化後,em_1277410310,4400,1,1,1,1,1,1,1,1,1
1278110100,0,EM_黒錆の下っ端,em_1278110100,4400,1,1,1,1,1,1,1,1,1
1278410100,0,EM_機鋒の咎人・カットスロート,em_1278410100,4100,1,1,1,1,1,1,1,1,1
1278410200,0,EM_弾哭の執行者・キルザエル,em_1278410200,4100,1,1,1,1,1,1,1,1,1
1278410210,0,EM_弾哭の執行者・キルザエル_進化後,em_1278410210,4400,1,1,1,1,1,1,1,1,1
1278410300,0,EM_万物の目撃者・ジュディス,em_1278410300,4100,1,1,1,1,1,1,1,1,1
1278410310,0,EM_万物の目撃者・ジュディス_進化後,em_1278410310,4400,1,1,1,1,1,1,1,1,1
717111010,0,EM_若芽の組員_イラスト違い,em_717111010,4100,1,1,1,1,1,1,1,1,1
717841015,0,EM_機鋒の咎人・カットスロート1_イラスト違い,em_717841015,4100,1,1,1,1,1,1,1,1,1
717841016,0,EM_機鋒の咎人・カットスロート2_イラスト違い,em_717841016,4100,1,1,1,1,1,1,1,1,1
1280310100,0,EM_煌奏の学徒・アンリエット,em_1280310100,4400,1,1,1,1,1,1,1,1,1
1280310210,0,EM_ブルーミングダンサー_進化後,em_1280310210,4400,1,1,1,1,1,1,1,1,1
1280410100,0,EM_レジェンドティーチャー・ルシウス,em_1280410100,4100,1,1,1,1,1,1,1,1,1
1280410110,0,EM_レジェンドティーチャー・ルシウス_進化後,em_1280410110,4400,1,1,1,1,1,1,1,1,1
1280410200,0,EM_ミカエル,em_1280410200,4100,1,1,1,1,1,1,1,1,1
1281310100,0,EM_カッティングキャット,em_1281310100,4400,1,1,1,1,1,1,1,1,1
1281410100,0,EM_新緑の新入生・カステル,em_1281410100,4100,1,1,1,1,1,1,1,1,1
1281410110,0,EM_新緑の新入生・カステル_進化後,em_1281410110,4100,1,1,1,1,1,1,1,1,1
1281410200,0,EM_幻想の使役者・フィリィ,em_1281410200,4100,1,1,1,1,1,1,1,1,1
1281410300,0,EM_根深き手の異形,em_1281410300,4100,1,1,1,1,1,1,1,1,1
1282210200,0,EM_才気の戦略家,em_1282210200,4500,1,1,1,1,1,1,1,1,1
1282310200,0,EM_選別の教員・ヴァイス,em_1282310200,4500,1,1,1,1,1,1,1,1,1
1282410150,0,EM_学び舎の黄昏・リーシャ＆ナノ1,em_1282410150,4100,1,1,1,1,1,1,1,1,1
1282410160,0,EM_学び舎の黄昏・リーシャ＆ナノ2,em_1282410160,4100,1,1,1,1,1,1,1,1,1
1282410170,0,EM_学び舎の黄昏・リーシャ＆ナノ1_進化後,em_1282410170,4100,1,1,1,1,1,1,1,1,1
1282410180,0,EM_学び舎の黄昏・リーシャ＆ナノ2_進化後,em_1282410180,4100,1,1,1,1,1,1,1,1,1
1282410200,0,EM_英傑の学園長・ガルドル,em_1282410200,4100,1,1,1,1,1,1,1,1,1
1282410300,0,EM_約束の栄光・ガウェイン,em_1282410300,4100,1,1,1,1,1,1,1,1,1
1282410310,0,EM_約束の栄光・ガウェイン_進化後,em_1282410310,4100,1,1,1,1,1,1,1,1,1
1283410100,0,EM_御伽の姫・アマリリス,em_1283410100,4100,1,1,1,1,1,1,1,1,1
1283410110,0,EM_御伽の姫・アマリリス_進化後,em_1283410110,4400,1,1,1,1,1,1,1,1,1
1283410200,0,EM_精彩の魔導・アン,em_1283410200,4100,1,1,1,1,1,1,1,1,1
1283410300,0,EM_エンペラーゴーレム,em_1283410300,4100,1,1,1,1,1,1,1,1,1
1284310100,0,EM_グランドスラムの竜使い,em_1284310100,4500,1,1,1,1,1,1,1,1,1
1284410100,0,EM_竜の魔女・リリウム,em_1284410100,4100,1,1,1,1,1,1,1,1,1
1284410110,0,EM_竜の魔女・リリウム_進化後,em_1284410110,4100,1,1,1,1,1,1,1,1,1
1284410200,0,EM_熱血の竜教師・ジョー,em_1284410200,4100,1,1,1,1,1,1,1,1,1
1284410300,0,EM_タラスク,em_1284410300,4100,1,1,1,1,1,1,1,1,1
1285340100,0,EM_霊床震脚,em_1285340100,4400,1,1,1,1,1,1,1,1,1
1285410100,0,EM_屍術王・コルネリウス,em_1285410100,4100,1,1,1,1,1,1,1,1,1
1285410200,0,EM_夜想の教鎌・メメトト,em_1285410200,4100,1,1,1,1,1,1,1,1,1
1285410300,0,EM_リザレクションロード,em_1285410300,4100,1,1,1,1,1,1,1,1,1
1285410310,0,EM_リザレクションロード_進化後,em_1285410310,4400,1,1,1,1,1,1,1,1,1
1286210100,0,EM_韋駄天のパシリ・マロン,em_1286210100,4500,1,1,1,1,1,1,1,1,1
1286210200,0,EM_魔眼のスケバン,em_1286210200,4500,1,1,1,1,1,1,1,1,1
1286240150,0,EM_魅惑の狂想曲1,em_1286240150,4400,1,1,1,1,1,1,1,1,1
1286240160,0,EM_魅惑の狂想曲2,em_1286240160,4400,1,1,1,1,1,1,1,1,1
1286310100,0,EM_バッドスピナー・アルカ,em_1286310100,4500,1,1,1,1,1,1,1,1,1
1286340150,0,EM_バッドスクールライフ1,em_1286340150,4400,1,1,1,1,1,1,1,1,1
1286340160,0,EM_バッドスクールライフ2,em_1286340160,4400,1,1,1,1,1,1,1,1,1
1286410100,0,EM_エンペラーフィスト・ガロム,em_1286410100,4100,1,1,1,1,1,1,1,1,1
1286410200,0,EM_逢魔の校長・ヴォルガス,em_1286410200,4100,1,1,1,1,1,1,1,1,1
1286410300,0,EM_ダムネーションポータル,em_1286410300,4100,1,1,1,1,1,1,1,1,1
1287210100,0,EM_不退転の乙女・キーラ,em_1287210100,4500,1,1,1,1,1,1,1,1,1
1287210200,0,EM_浄火の令嬢,em_1287210200,4500,1,1,1,1,1,1,1,1,1
1287310200,0,EM_アズライトメイデン,em_1287310200,4400,1,1,1,1,1,1,1,1,1
1287410100,0,EM_異端の指導者・ベルディリア,em_1287410100,4100,1,1,1,1,1,1,1,1,1
1287410200,0,EM_華麗なる淑女・エルヴィーラ,em_1287410200,4100,1,1,1,1,1,1,1,1,1
1287410300,0,EM_有翼の光輝・ガルラ,em_1287410300,4100,1,1,1,1,1,1,1,1,1
1288310100,0,EM_トイズレポーター,em_1288310100,4400,1,1,1,1,1,1,1,1,1
1288410100,0,EM_無謬の偶像・ライル,em_1288410100,4100,1,1,1,1,1,1,1,1,1
1288410200,0,EM_駆動の領域・グレティナ,em_1288410200,4100,1,1,1,1,1,1,1,1,1
1288410300,0,EM_パンドラ,em_1288410300,4100,1,1,1,1,1,1,1,1,1
720331010,0,EM_結びの紅蓮・グレア_イラスト違い,em_720331010,4100,1,1,1,1,1,1,1,1,1
720521010,0,EM_カースドソーサラー・リーズ_イラスト違い,em_720521010,4100,1,1,1,1,1,1,1,1,1
1290310100,0,EM_希望の断片・キリエ,em_1290310100,4400,1,1,1,1,1,1,1,1,1
1290310270,0,EM_ツインシスター・アスカ＆シオリ1_進化後,em_1290310270,4400,1,1,1,1,1,1,1,1,1
1290310280,0,EM_ツインシスター・アスカ＆シオリ2_進化後,em_1290310280,4400,1,1,1,1,1,1,1,1,1
1290340100,0,EM_過去への旅路,em_1290340100,4500,1,1,1,1,1,1,1,1,1
1290410100,0,EM_ラグナロクの開幕・オーディン,em_1290410100,4100,1,1,1,1,1,1,1,1,1
1290410200,0,EM_颶風の天槍・グリームニル,em_1290410200,4100,1,1,1,1,1,1,1,1,1
1290410210,0,EM_颶風の天槍・グリームニル_進化後,em_1290410210,4400,1,1,1,1,1,1,1,1,1
1290410300,0,EM_渾然の双極・フラム＝グラス,em_1290410300,4100,1,1,1,1,1,1,1,1,1
1290410310,0,EM_渾然の双極・フラム＝グラス_進化後,em_1290410310,4100,1,1,1,1,1,1,1,1,1
1291310100,0,EM_想望の少女・カノン,em_1291310100,4400,1,1,1,1,1,1,1,1,1
1291410100,0,EM_使命の妖精姫・アリア,em_1291410100,4100,1,1,1,1,1,1,1,1,1
1291410110,0,EM_使命の妖精姫・アリア_進化後,em_1291410110,4100,1,1,1,1,1,1,1,1,1
1291410200,0,EM_オベロン,em_1291410200,4100,1,1,1,1,1,1,1,1,1
1291410300,0,EM_シャインクリスタリア・リリィ,em_1291410300,4100,1,1,1,1,1,1,1,1,1
1292240100,0,EM_雷迅卿の稲妻,em_1292240100,4400,1,1,1,1,1,1,1,1,1
1292410100,0,EM_時空の提督・モニカ,em_1292410100,4100,1,1,1,1,1,1,1,1,1
1292410110,0,EM_時空の提督・モニカ_進化後,em_1292410110,4400,1,1,1,1,1,1,1,1,1
1292410200,0,EM_天下無双の武人,em_1292410200,4100,1,1,1,1,1,1,1,1,1
1292410300,0,EM_大海の征服者・ロジャー,em_1292410300,4100,1,1,1,1,1,1,1,1,1
1293140200,0,EM_使い魔との契約,em_1293140200,4500,1,1,1,1,1,1,1,1,1
1293310200,0,EM_エクスプロードメイジ,em_1293310200,4400,1,1,1,1,1,1,1,1,1
1293410100,0,EM_巡りの大魔術師・レヴィ,em_1293410100,4100,1,1,1,1,1,1,1,1,1
1293410200,0,EM_燦爛の巫女・パメラ,em_1293410200,4100,1,1,1,1,1,1,1,1,1
1293410210,0,EM_燦爛の巫女・パメラ_進化後,em_1293410210,4400,1,1,1,1,1,1,1,1,1
1293410300,0,EM_セレブレイトゴーレム,em_1293410300,4100,1,1,1,1,1,1,1,1,1
1294210200,0,EM_クロードラゴニュート,em_1294210200,4500,1,1,1,1,1,1,1,1,1
1294310200,0,EM_珊瑚礁の精霊,em_1294310200,4500,1,1,1,1,1,1,1,1,1
1294410150,0,EM_黒蒼の絆・フォルテ1,em_1294410150,4100,1,1,1,1,1,1,1,1,1
1294410160,0,EM_黒蒼の絆・フォルテ2,em_1294410160,4100,1,1,1,1,1,1,1,1,1
1294410170,0,EM_黒蒼の絆・フォルテ＆ミリアム1_進化後,em_1294410170,4400,1,1,1,1,1,1,1,1,1
1294410180,0,EM_黒蒼の絆・フォルテ＆ミリアム2_進化後,em_1294410180,4400,1,1,1,1,1,1,1,1,1
1294410200,0,EM_邪智の竜・ファフニール,em_1294410200,4100,1,1,1,1,1,1,1,1,1
1294410300,0,EM_ワールドエンドシャーク,em_1294410300,4100,1,1,1,1,1,1,1,1,1
1295110200,0,EM_ゴーストフレンド,em_1295110200,4500,1,1,1,1,1,1,1,1,1
1295340100,0,EM_魔炎の斬撃,em_1295340100,4500,1,1,1,1,1,1,1,1,1
1295410100,0,EM_冥境の咆犬・ケルベロス,em_1295410100,4100,1,1,1,1,1,1,1,1,1
1295410110,0,EM_冥境の咆犬・ケルベロス_進化後,em_1295410110,4100,1,1,1,1,1,1,1,1,1
1295410200,0,EM_ネバーデッドパイレーツ,em_1295410200,4100,1,1,1,1,1,1,1,1,1
1295410300,0,EM_死の揺籠・ミント,em_1295410300,4100,1,1,1,1,1,1,1,1,1
1295410310,0,EM_死の揺籠・ミント_進化後,em_1295410310,4400,1,1,1,1,1,1,1,1,1
1296410100,0,EM_バロン・グレートフィール,em_1296410100,4100,1,1,1,1,1,1,1,1,1
1296410200,0,EM_終焉の魔狼・フェンリル,em_1296410200,4100,1,1,1,1,1,1,1,1,1
1296410210,0,EM_終焉の魔狼・フェンリル_進化後,em_1296410210,4400,1,1,1,1,1,1,1,1,1
1296410300,0,EM_転輪の魔神,em_1296410300,4100,1,1,1,1,1,1,1,1,1
1297310200,0,EM_玉兎の治療師,em_1297310200,4400,1,1,1,1,1,1,1,1,1
1297410100,0,EM_白翼の慈愛・アイテール,em_1297410100,4100,1,1,1,1,1,1,1,1,1
1297410110,0,EM_白翼の慈愛・アイテール_進化後,em_1297410110,4100,1,1,1,1,1,1,1,1,1
1297410200,0,EM_神託の旅立ち・ジャンヌ,em_1297410200,4100,1,1,1,1,1,1,1,1,1
1297410210,0,EM_神託の旅立ち・ジャンヌ_進化後,em_1297410210,4100,1,1,1,1,1,1,1,1,1
1297410300,0,EM_アポストルアームズ,em_1297410300,4100,1,1,1,1,1,1,1,1,1
1298210100,0,EM_フェイクウィング・エリーナ,em_1298210100,4500,1,1,1,1,1,1,1,1,1
1298210200,0,EM_紡ぎ繋ぐ糸・エヴァミア,em_1298210200,4400,1,1,1,1,1,1,1,1,1
1298310210,0,EM_ロストメモリー・ジャスパー_進化後,em_1298310210,4400,1,1,1,1,1,1,1,1,1
1298410100,0,EM_混沌の終幕・シン,em_1298410100,4100,1,1,1,1,1,1,1,1,1
1298410200,0,EM_天来の救光・レトラフィア,em_1298410200,4100,1,1,1,1,1,1,1,1,1
1298410300,0,EM_サテライトインベーダー,em_1298410300,4100,1,1,1,1,1,1,1,1,1
720624050,0,EM_プリンセスドライブ1_イラスト違い,em_720624050,4100,1,1,1,1,1,1,1,1,1
720624060,0,EM_プリンセスドライブ2_イラスト違い,em_720624060,4100,1,1,1,1,1,1,1,1,1
720831010,0,EM_ゲートリベレーター・ラズリ_イラスト違い,em_720831010,4100,1,1,1,1,1,1,1,1,1
1300110200,0,EM_メドリングエンジェル,em_1300110200,4500,1,1,1,1,1,1,1,1,1
1300310100,0,EM_暗黒の御使い,em_1300310100,4400,1,1,1,1,1,1,1,1,1
1300410100,0,EM_コンパッションドミニオン,em_1300410100,4100,1,1,1,1,1,1,1,1,1
1300410200,0,EM_デミゴッド・ギルガメッシュ,em_1300410200,4100,1,1,1,1,1,1,1,1,1
1300410210,0,EM_デミゴッド・ギルガメッシュ_進化後,em_1300410210,4400,1,1,1,1,1,1,1,1,1
1301410100,0,EM_天空妖精・アイリス,em_1301410100,4100,1,1,1,1,1,1,1,1,1
1301410200,0,EM_フロストエイジプリンセス,em_1301410200,4100,1,1,1,1,1,1,1,1,1
1301410210,0,EM_フロストエイジプリンセス_進化後,em_1301410210,4100,1,1,1,1,1,1,1,1,1
1301410300,0,EM_ドゥルガー,em_1301410300,4100,1,1,1,1,1,1,1,1,1
1302310100,0,EM_氷結の騎士,em_1302310100,4400,1,1,1,1,1,1,1,1,1
1302410100,0,EM_漆黒の残光・ロサ,em_1302410100,4100,1,1,1,1,1,1,1,1,1
920241011,0,EM_漆黒の曙光・ロサ_進化後,em_920241011,4400,1,1,1,1,1,1,1,1,1
1302410200,0,EM_極彩の美剣士,em_1302410200,4100,1,1,1,1,1,1,1,1,1
1302410300,0,EM_誅戮の武者,em_1302410300,4100,1,1,1,1,1,1,1,1,1
1303110200,0,EM_トキシックウィッチ,em_1303110200,4400,1,1,1,1,1,1,1,1,1
1303410100,0,EM_摂理の隠者・ミデロ,em_1303410100,4100,1,1,1,1,1,1,1,1,1
1303410200,0,EM_永生の大魔女,em_1303410200,4100,1,1,1,1,1,1,1,1,1
1303410210,0,EM_永生の大魔女_進化後,em_1303410210,4400,1,1,1,1,1,1,1,1,1
1303410300,0,EM_エイル,em_1303410300,4100,1,1,1,1,1,1,1,1,1
1303410310,0,EM_エイル_進化後,em_1303410310,4100,1,1,1,1,1,1,1,1,1
1304310200,0,EM_ラグジュアリーマーメイド,em_1304310200,4400,1,1,1,1,1,1,1,1,1
1304410100,0,EM_竜国の王女・イルマ,em_1304410100,4100,1,1,1,1,1,1,1,1,1
1304410200,0,EM_苦悶の飢餓竜,em_1304410200,4100,1,1,1,1,1,1,1,1,1
1304410300,0,EM_ヴァニティードラゴン,em_1304410300,4100,1,1,1,1,1,1,1,1,1
1305410100,0,EM_万死の否定者,em_1305410100,4100,1,1,1,1,1,1,1,1,1
1305410200,0,EM_狂恋のネクロマンサー,em_1305410200,4100,1,1,1,1,1,1,1,1,1
1305410300,0,EM_アビスアベンジャー・ヴィスカリア,em_1305410300,4100,1,1,1,1,1,1,1,1,1
1305410310,0,EM_アビスアベンジャー・ヴィスカリア_進化後,em_1305410310,4400,1,1,1,1,1,1,1,1,1
1306310200,0,EM_ヘルヴォール,em_1306310200,4400,1,1,1,1,1,1,1,1,1
1306410150,0,EM_宵闇の狩人・リアン＆アルフィ1,em_1306410150,4100,1,1,1,1,1,1,1,1,1
1306410160,0,EM_宵闇の狩人・リアン＆アルフィ2,em_1306410160,4100,1,1,1,1,1,1,1,1,1
1306410200,0,EM_ディアボロス・ヘドネ,em_1306410200,4100,1,1,1,1,1,1,1,1,1
1306410350,0,EM_夕闇の人狼・ルージュ＆ヴェール1,em_1306410350,4100,1,1,1,1,1,1,1,1,1
